jobName,tags,area,workYear,degree,companyName,companyType,companySize,logo,min_salary,max_salary
软件开发工程师,"餐饮补贴,餐饮补贴",辽宁省鞍山,1年,本科,鞍山市新安杰系统集成有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,4000,8000
软件工程师,"五险,补充医疗保险,交通补贴,免费午餐,周末双休,包住宿",辽宁省鞍山,3-4年,本科,鞍山精准光学扫描技术有限公司,民营,少于50人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_elect.png,7000,10000
软件开发工程师,"五险一金,绩效奖金,专业培训,股票期权,员工旅游",辽宁省鞍山,2年,本科,辽宁中新自动控制集团股份有限公司,已上市,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_instrumentation.png,6000,8000
c/c++后端,"java,c++,tcp/ip,脚本语言,后端服务,数据结构,后端开发,python",辽宁省盘锦,2年,本科,盘锦市兴隆台区得一计算机软件开发工作室,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,12000,15000
软件工程师,"软件工程师,软件设计,软件研发,五险一金,补充医疗保险,补充公积金,免费班车,餐饮补贴,绩效奖金",辽宁省丹东,3-4年,本科,丹东奥龙射线仪器集团有限公司,民营,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2935/2934586/2934586_300.jpg?636960174446512900,3000,5000
通信工程师,"计算机,通信工程,python,天线,java,射频,c++,linux,verilog,五险一金,员工旅游,餐饮补贴,年终奖金,绩效奖金,定期体检,交通补贴,通讯补贴",辽宁省鞍山,0年,本科,山西飞马数据科技有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,9000,15000
信息化专员,"年终奖金,五险一金",辽宁省朝阳,0年,本科,温氏（朝阳）农牧有限公司,民营,10000人以上,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/home_logo_default.png,4167,6667
软件工程师,"五险一金,绩效奖金,年终奖金,餐饮补贴",辽宁省抚顺,3-4年,本科,中煤科工集团沈阳研究院有限公司,国企,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/8/7109/7108223/1650345469241_300.jpeg?1650345719861,7000,14000
MES系统软件开发工程师（辽宁省）,"年终奖金,五险一金",辽宁省营口,3-4年,本科,营口金辰机械股份有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_mech.png,8000,15000
技术工艺专家（辽宁省）,"年终奖金,五险一金",辽宁省营口,5-7年,博士,营口金辰机械股份有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_mech.png,30000,60000
软件开发岗,"年终奖金,五险一金",辽宁省锦州,0年,本科,深圳市中燃科技有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_imnetwork.png,5000,10000
系统研发工程师（辽宁省）,"年终奖金,五险一金",辽宁省辽宁省,0年,本科,许昌智能继电器股份有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/home_logo_default.png,5000,9000
对日软件开发岗 （工作地点：昆山）,"计算机,java,oracle,数据库,五险一金,员工旅游,专业培训,补充医疗保险,弹性工作,定期体检,绩效奖金,餐饮补贴,年终奖金,五险一金,员工旅游,专业培训,补充医疗保险,弹性工作,定期体检,绩效奖金,餐饮补贴,年终奖金",江苏省苏州,0年,本科,海隆软件（昆山）有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,6500,8667
初级程序员岗（工作地点：昆山）,"计算机,java,oracle,数据库,五险一金,补充医疗保险,员工旅游,弹性工作,专业培训,定期体检,绩效奖金,餐饮补贴,年终奖金,五险一金,补充医疗保险,员工旅游,弹性工作,专业培训,定期体检,绩效奖金,餐饮补贴,年终奖金",江苏省苏州,0年,本科,海隆软件（昆山）有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,6500,8667
MES系统软件开发工程师（北京）,"年终奖金,五险一金",辽宁省营口,3-4年,本科,营口金辰机械股份有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_mech.png,8000,15000
MES系统软件开发工程师（江苏省）,"年终奖金,五险一金",辽宁省营口,3-4年,本科,营口金辰机械股份有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_mech.png,8000,15000
MES系统软件开发工程师（上海）,"年终奖金,五险一金",辽宁省营口,3-4年,本科,营口金辰机械股份有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_mech.png,8000,15000
MES系统软件开发工程师（浙江省）,"年终奖金,五险一金",辽宁省营口,3-4年,本科,营口金辰机械股份有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_mech.png,8000,15000
技术工艺专家（上海）,"年终奖金,五险一金",辽宁省营口,5-7年,博士,营口金辰机械股份有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_mech.png,30000,60000
技术工艺专家（江苏省）,"年终奖金,五险一金",辽宁省营口,5-7年,博士,营口金辰机械股份有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_mech.png,30000,60000
Java开发,"java,mysql,oracle,springboot,mybatis,html,javascript,vue,开源框架,dubbo,五险一金,弹性工作,年终奖金,定期体检",吉林省长春高新技术产业开发区,5-7年,本科,上海爱思博特数智技术有限公司,民营,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_accounting.png,8000,16000
Web Java开发,"java,vue,web,五险一金,带薪年假,专业培训,员工旅游,定期体检,补充医疗保险",吉林省长春汽车经济技术开发区,3-4年,大专,北京华盛扬科技有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_compuserve.png,5000,7000
系统架构师,"计算机,mysql,oracle,数据库,数据分析,项目管理,redis,开发,word,ppt,五险一金,补充医疗保险,补充公积金,交通补贴,餐饮补贴,绩效奖金,年终奖金,定期体检",吉林省长春净月高新技术产业开发区,2年,本科,中电信数智科技有限公司吉林分公司,国企,500-1000人,https://img01.51jobcdn.com/fansImg/CompLogo/9/8293/8292366/460989129075423008249_300.png?1700842516175,23333,41666
Campus：Junior Software Engineer/初级软件工程师,"免费班车,餐饮补贴,免费班车,餐饮补贴",吉林省长春净月高新技术产业开发区,0年,本科,大陆汽车安全系统（长春）有限公司,外资（欧美）,500-1000人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/home_logo_default.png,8000,10000
自动化工程师助理4K包住,"测试,系统交付,编程,交通补贴,餐饮补贴,通讯补贴,专业培训,绩效奖金,年终奖金,定期体检,五险一金,交通补贴,餐饮补贴,通讯补贴,专业培训,绩效奖金,年终奖金,定期体检,带薪高温假,多晋升通道,五险一金",吉林省长春朝阳区,0年,大专,吉林省惠宁工程设备有限公司,民营,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/8/7660/7659642/269903093991712515390_300.png?1681437642923,5000,8000
IT工程师（OA运维岗）,"计算机,数据库,oa系统,英文读写,大学英语6级,五险一金,补充医疗保险,交通补贴,餐饮补贴,绩效奖金,年终奖金,股票期权,定期体检",吉林省吉林,0年,本科,吉林瑞能半导体有限公司,合资,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/5/4042/4041964/4041964_300.jpg?637774287197335720,5417,9750
软件工程师（Software engineer),"免费班车,餐饮补贴,免费班车,餐饮补贴",吉林省长春,1年,本科,大陆汽车电子（长春）有限公司,外资（欧美）,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2139/2138573/2138573_120.gif?635808629289612719,8000,12000
软件开发工程师,"sql,wpf,c#.net开发,软件系统设计,C#,上位机,.net,软件开发,软件工程师,五险一金,免费班车,带薪年假,专业培训,节日福利,年终奖金,弹性工作,定期体检",吉林省长春朝阳区,3-4年,本科,中元汇吉生物技术股份有限公司,民营,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2541/2540346/2540346_300.png?637681757766449646,10000,20000
对日软件工程师,"java,c#,c++,ASP.NET,COBOL,VB,VB.NET,软件开发,日语,补充医疗保险,员工旅游,交通补贴,专业培训,出国机会,绩效奖金,年终奖金,弹性工作,餐饮补贴,定期体检",吉林省长春,1年,本科,大连麦麦科技有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,15000,30000
应用支持工程师,"java,c#,springboot,redis,oa,预算系统,hrm,kettle,dataservice,linux,节日福利,专业培训,年终奖金,免费班车,五险一金,免费工作餐",吉林省长春高新技术产业开发区,2年,本科,长春英利汽车工业股份有限公司,外资（非欧美）,1000-5000人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_auto.png,5000,10000
软件开发工程师-CC05,"计算机,java,mysql,linux,测试,redis,vue,开发,c++,windows,五险一金,餐饮补贴",吉林省长春朝阳区,2年,本科,上海杰之能软件科技有限公司,民营,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2314/2313784/2313784_120.gif?635700460101993972,7000,14000
前端开发工程师（长春）,"java,css,html,javascript,sql,vue,ajax,前端,git,mvc,五险一金,节日福利,定期体检",吉林省长春,5-7年,本科,中元汇吉生物技术股份有限公司,民营,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2541/2540346/2540346_300.png?637681757766449646,10000,15000
NodeJS软件开发工程师-CC05,"计算机,java,mysql,linux,测试,redis,vue,开发,c++,windows,五险一金,餐饮补贴",吉林省长春朝阳区,2年,本科,上海杰之能软件科技有限公司,民营,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2314/2313784/2313784_120.gif?635700460101993972,7000,14000
微信小程序开发工程师,"五险一金,交通补贴,通讯补贴,专业培训,年终奖金,定期体检,五险一金,交通补贴,通讯补贴,专业培训,年终奖金,定期体检",吉林省长春,2年,大专,长春大东北红杉传媒有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/home_logo_default.png,15000,20000
架构师,"架构设计,弹性工作,定期体检,五险一金",吉林省长春高新技术产业开发区,8-9年,本科,上海爱思博特数智技术有限公司,民营,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_accounting.png,15000,25000
软件测试实习生,"计算机,功能测试,性能测试,移动端,五险一金,专业培训,餐饮补贴,绩效奖金,年终奖金,定期体检,通讯补贴,五险一金,专业培训,餐饮补贴,绩效奖金,年终奖金,定期体检,通讯补贴,免费宿舍",吉林省长春南关区,1年,大专,吉林省远恒工程有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_build.png,4000,7000
通信工程师,"计算机,通信工程,python,天线,java,射频,c++,linux,verilog,五险一金,员工旅游,餐饮补贴,年终奖金,绩效奖金,定期体检,交通补贴,通讯补贴",吉林省吉林,0年,本科,山西飞马数据科技有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,9000,15000
大模型开发工程师,"java,英语,软件工程,数学,编程语言,写作,算法,机器学习,效果评估,计算机科学,五险一金,交通补贴,通讯补贴,专业培训,年终奖金,定期体检,五险一金,交通补贴,通讯补贴,专业培训,年终奖金,定期体检",吉林省长春,3-4年,本科,长春大东北红杉传媒有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/home_logo_default.png,10000,20000
实施工程师（长春）,"数据库,客户关系,中间件,对接客户,电气工程,接口调试,系统使用培训,现场实施,项目验收,电力系统,五险一金,绩效奖金,定期体检,专业培训,通讯补贴,年终奖金,餐饮补贴",吉林省长春南关区,2年,本科,北京清能互联科技有限公司,民营,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/5/4787/4786326/4786326_300.jpg?636899744995879281,5000,10000
通信工程师,"计算机,通信工程,python,天线,java,射频,c++,linux,verilog,五险一金,员工旅游,餐饮补贴,年终奖金,绩效奖金,定期体检,交通补贴,通讯补贴",吉林省长春,0年,本科,山西飞马数据科技有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,9000,15000
3DE web开发顾问,"java,jsp,web前端开发,3DE,五险一金,定期体检,专业培训,带薪年假,团建聚餐,节日福利,双休法休",吉林省长春净月高新技术产业开发区,5-7年,本科,长春大象汽车科技有限公司,民营,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/8/7385/7384874/64543206708763762168_300.png?1662088473306,20000,30000
Software Engineer 软件工程师,"RPA,Python,Java,周末双休,带薪年假,五险一金,绩效奖金,节日福利,交通补贴,通讯补贴,高温补贴,补充医疗保险,采暖补贴",吉林省长春生态广场,3-4年,本科,佛吉亚（长春）汽车部件系统有限公司,外资（欧美）,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_auto.png,8000,10000
通信工程师,"计算机,通信工程,python,天线,java,射频,c++,linux,verilog,五险一金,员工旅游,餐饮补贴,年终奖金,绩效奖金,定期体检,交通补贴,通讯补贴",吉林省通化,0年,本科,山西飞马数据科技有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,9000,15000
