,index,jobName,tags,area,workYear,degree,companyName,companyType,companySize,logo,min_salary,max_salary
8785,8785,高级软件工程师(C#/.net/.net  core),"软件,软件开发,,NET开发,C#开发,.NET,C#,WMS,WCS,立体库,仓储物流软件,周末双休,法定节假日,带薪年假,社保,包吃,项目奖金",湖南省长沙雨花区,8-9年,大专,湖南宽海智能装备有限公司,创业公司,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/7/6753/6752738/6752738_300.jpg?637672260698627560,12000,16000
8786,8786,MES数据采集工程师（长沙）,"计算机,oracle,erp,自动化,plc,软件开发,MES,WMS,Scada,软件数据采集,五险一金,通讯补贴,周末双休,带薪年假,项目奖金,节日福利,绩效奖金",湖南省长沙岳麓区,2年,大专,深圳市正业玖坤信息技术有限公司,已上市,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/4/3087/3086693/3086693_300.jpg?637800135522352220,10000,16000
8787,8787,.NET开发工程师,"mysql,jquery,redis,vue,开发,sqlserver,asp.netcore,.net平台开发,bootstrap,五险一金,绩效奖金,专业培训,定期体检,周末双休",湖南省长沙天心区贺龙体育中心,3-4年,大专,湖南拓维云创科技有限责任公司,民营,1000-5000人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,8000,11000
8788,8788,MES数据采集工程师（长沙）,"计算机,oracle,erp,自动化,plc,软件开发,MES,WMS,Scada,软件数据采集,五险一金,通讯补贴,周末双休,节假日福利,带薪年假,项目奖金,节日福利,多次晋升机制,定期体检,绩效奖金",湖南省长沙岳麓区,2年,大专,深圳市正业玖坤信息技术有限公司,已上市,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/4/3087/3086693/3086693_300.jpg?637800135522352220,10000,16000
8789,8789,C#开发工程师,"vue,mysql,sqlserver,jquery,redis,asp.netcore,.net平台开发,bootstrap,医疗行业,erp系统开发,五险一金,专业培训,定期体检,周末双休,聚餐下午茶",湖南省长沙天心区贺龙体育中心,3-4年,大专,湖南拓维云创科技有限责任公司,民营,1000-5000人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,9000,11000
8790,8790,iOS/Android开发工程师,"android开发,ios应用开发,android系统,android应用,测试,编程,开发,sdk,设计模式,数据库,绩效奖金,年终奖金,专业培训,五险,员工旅游",湖南省长沙开福区,2年,大专,深圳市百树文化传播有限公司,民营,少于50人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/home_logo_default.png,8000,15000
8791,8791,.NET高级软件工程师,".net,C#,软件开发,软件工程师,c#,.NET,开发,绩效奖金,五险一金,年终奖金,专业培训,定期体检,员工旅游,周末双休,节日福利,加班补贴",湖南省长沙开福区,3-4年,本科,长沙网动网络科技有限公司,民营,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2731/2730144/2730144_120.gif?636233998654998417,9000,12000
8792,8792,总图高级工程师,"项目管理,vue,photoshop,react,交互设计,绘图软件,sketch,计算机图形学,总图设计,indesign,弹性工作,交通补贴,员工旅游,专业培训,五险一金",江苏省苏州姑苏区,5-7年,本科,上海东崇建设工程有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_build.png,30000,32000
8793,8793,（实习）管理软件研发工程师,"年终奖金,五险一金",湖南省长沙,0年,本科,湖南同有飞骥科技有限公司,民营,,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,8000,15000
8794,8794,.Net  Core 开发工程师,"mysql,redis,vue,sqlserver,前端,c#,编码,产品研发,api,restful,五险一金,定期体检,通讯补贴,年终奖金,交通补贴,餐饮补贴",安徽省合肥蜀山区,2年,大专,珠海市安克电子技术有限公司,合资,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2896/2895684/2895684_120.gif?636265754684709136,8000,12000
8795,8795,GIS中级工程师,"包住宿,免费班车,绩效奖金,全勤奖,通讯补贴,餐饮补贴,包三餐,单双休,五险,节日福利",安徽省合肥长丰县,2年,大专,安徽舜禹水务股份有限公司,已上市,500-1000人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_environment.png,6000,12000
8796,8796,GIS中级开发工程师,"gis开发,地理信息系统,地理信息,五险一金,专业培训,定期体检,员工旅游,餐饮补贴,通讯补贴,年终奖金,绩效奖金,节假日福利,生日祝福",安徽省合肥蜀山区,3-4年,本科,上海艾飞能源科技有限公司,民营,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2806/2805262/2805262_300.jpg?636869684836598741,8000,15000
8797,8797,MES工程师,"mes,五险一金,交通补贴,餐饮补贴,通讯补贴,专业培训,绩效奖金",安徽省合肥,3-4年,大专,安徽光阵光电科技有限公司,国企,500-1000人,https://img01.51jobcdn.com/fansImg/CompLogo/6/5823/5822937/5822937_300.png?637334451643921503,8000,12000
8798,8798,独立站网站开发,"年终奖金,五险一金",安徽省合肥蜀山区,5-7年,大专,安徽中科电陆新能源科技有限公司,民营,少于50人,https://img01.51jobcdn.com/fansImg/CompLogo/9/8007/8006013/350900558087113205124_300.png?1689833768316,10000,15000
8799,8799,技术工程师（软件开发与设计）,"年终奖金,五险一金",安徽省合肥,0年,本科,尚德建设集团有限公司,民营,,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_build.png,10000,15000
8800,8800,高级程序员,"软件工程师,软件设计,linux,c++,数据结构,编程,通讯补贴,五险,年终奖金,周末双休,弹性工作,带薪年假,员工宿舍,通讯补贴,五险,年终奖金,周末双休,弹性工作,带薪年假,员工宿舍",河南省郑州中原区儿童公园,3-4年,本科,上海铱控自动化系统工程有限公司,民营,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/5/4056/4055797/4055797_120.gif?636081687720392704,8000,16000
8801,8801,.NET开发工程师,"年终奖金,五险一金",河南省郑州金水区,3-4年,大专,河南云海软件科技有限公司,民营,少于50人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,6000,9000
8802,8802,.NET开发工程师,"计算机,mysql,oracle,数据库,css,javascript,redis,vue,开发,sqlserver,五险一金,绩效奖金,专业培训,年终奖金,定期体检",河南省新乡,2年,本科,河南驼人医疗器械集团有限公司,民营,5000-10000人,https://img01.51jobcdn.com/fansImg/CompLogo/4/3924/3923672/3923672_300.png?636788230214922818,5000,8000
8803,8803,产品经理,"计算机,mysql,数据库,redis,开发,sqlserver,ppt,office,bim,解决方案,五险一金,餐饮补贴,专业培训,绩效奖金,节日福利,带薪年休假",山东省青岛,0年,本科,青岛城市建设投资（集团）有限责任公司,国企,10000人以上,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_pluralistic.png,7000,13000
8804,8804,.NET开发工程师,"c#,五险一金,年终奖金,定期体检,员工旅游",山东省青岛市南区,3-4年,本科,青岛海瑞达网络科技有限公司,民营,少于50人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,10000,20000
8805,8805,.NET开发工程师,".net,数据库,c#,软件工程师,六险一金,定期体检,带薪年假,节日福利,周末双休,员工福利,专业培训,交通补贴,餐饮补贴",黑龙江省哈尔滨南岗区,3-4年,大专,黑龙江省中能控制工程股份有限公司,已上市,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/6/5548/5547303/5547303_300.jpg?637215219248949111,6000,10000
8806,8806,前端-iOS(J11049),"五险一金,年终奖金",福建省福州鼓楼区,8-9年,本科,上海永辉超市有限公司,民营,10000人以上,https://img01.51jobcdn.com/fansImg/CompLogo/6/5919/5918119/5918119_300.png?637281570825450577,29167,46666
8807,8807,Web3D/UE4开发工程师-福州,"ue4,web3d,three.js,五险一金,补充医疗保险,餐饮补贴,年终奖金,定期体检,绩效奖金",福建省福州鼓楼区,2年,本科,中电福富信息科技有限公司,国企,1000-5000人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,16250,21667
8808,8808,前端开发工程师,"计算机,java,jquery,javascript,vue,开发,ajax,前端,html5,elementui,五险一金,补充医疗保险,通讯补贴,交通补贴,年终奖金,定期体检,弹性工作,包吃",四川省成都郫都区,3-4年,本科,成都运达科技�份有限公司,已上市,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2986/2985798/2985798_300.png?637358608294206800,8000,12000
8809,8809,前端工程师,"计算机,css,html,javascript,vue,html5,前端开发,echarts,es6,数据交互,五险一金,年终奖金,绩效奖金,免费班车,提供住宿,餐饮补贴",深圳深圳龙华区,3-4年,本科,深圳市昇维旭技术有限公司,民营,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/8/7131/7130211/1651203072420_300.jpeg?1651203401040,25000,50000
8810,8810,软件开发工程师,"javascript,html,css,vue,前端,带薪年假,绩效奖金,交通补贴,通讯补贴,员工旅游,补充医疗保险,年终奖金,定期体检",江苏省张家港,3-4年,本科,德佟电子科技（�海）有限公司,民营,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2561/2560565/13082780272348220123_300.png?1667530586373,13000,21667
8811,8811,前端开发工程师,"年终奖金,五险一金",浙江省杭州塘区,2年,本科,辉瑞投资有限公司,外资（欧美）,5000-10000人,https://img01.51jobcdn.com/fansImg/CompLogo/1/300/299805/42856498427670418179_300.jpeg?1658732983240,12000,16000
8812,8812,��端开发工程师,"h5,web前端开发,web,数据交互,html,javascript,css,java,html5,五险一金,餐饮补贴,专业培训",上海上海黄浦区,3-4年,大专,上海心融健康科技股份有限公司,民营,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_accounting.png,10000,15000
8813,8813,PHP开发工程师,"mysql,linux,php,thinkphp,javascrip,laravel,redis,vue,css,html,绩效奖金,年终奖金,五险一金,补充医疗保险,员工旅游,股票期权,通讯补贴,交通补贴,弹性工作,定期体检",福建省厦门思明区,0年,本科,睿云联（厦门）网络通讯技术有限公司,民营,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_imnetwork.png,8000,15000
8814,8814,移动APP开发工程师,"年终奖金,五险一金",江西省抚州,3-4年,大专,江西气泡科技有限公司,民营,少于50人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_internet.png,10000,15000
8815,8815,.NET讲师,"计算机,教学,mysql,.net,html5,vue,绩效奖金,专业培训,餐饮补贴,五险",广西崇左,3-4年,本科,武汉美和易思数字科技有限公司,民营,500-1000人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_edu.png,8000,15000
8816,8816,前端工程师-��沙,"测试,css,html,vue,开发,js,研发,react,编码习惯,五险一金,定期体检,员工旅游,节假日福利",湖南省长沙,2年,大专,南京英锐祺科技有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/home_logo_default.png,7000,9000
8817,8817,.NET开发工程师,"计算机,后端开发,.net,五险一金,绩效奖金,专业培训,年终奖金,定期体检",河南省新乡,2年,本科,河南驼人医疗器械集团有限公司,民营,5000-10000人,https://img01.51jobcdn.com/fansImg/CompLogo/4/3924/3923672/3923672_300.png?636788230214922818,5000,8000
8818,8818,高级PHP开发工程师（光谷）,"linux,css,html,php,性能调优,技术文档编写,thinkphp,laravel,vue,git,定期体检,绩效奖金,带薪年假,节日福利,活动经费,儿童福利,六险一金,出国机会,周末双休",湖北省武汉洪山区,3-4年,本科,曼迪匹艾（武汉）科技服务有限公司,民营,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/4/3248/3247095/3247095_120.gif?636190498882472635,15000,25000
8819,8819,前端高级软件工程师,"C\C++,CAE软件,有限元软件,餐饮补贴,带薪年假,交通补贴,周末双休,通讯补贴,五险一金,绩效奖金,年终奖金",湖北省武汉洪山区,3-4年,本科,湖南珞佳智能科技有限公司,民营,少于50人,https://img01.51jobcdn.com/fansImg/CompLogo/7/6759/6758055/30273407065313858074_300.png?1688353936560,16250,32500
8820,8820,高级PHP开发工程师,"php,php开发,软件开发,软件工程师,程序员,php工程师,工程师,开发,绩效奖金,定期体检,带薪年假,国假双休,节日福利,活动经费,儿童福利,六险一金,综合补贴",湖北省武汉硚口区,3-4年,本科,曼迪匹艾（武汉）科技服务有限公司,民营,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/4/3248/3247095/3247095_120.gif?636190498882472635,15000,25000
8821,8821,WebGIS开发工程师,"测绘,webgis,地理信息系统,数据可视化,数据处理,年终奖金,五险一金",湖北省宜昌点军区,3-4年,大专,中讯志远（武汉）科技有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,8000,14000
8822,8822,.Net高级开发工程师（1.2万-1.8万）,"javascript,asp.net,.netcore,webapi,mongodb,redis,计算机,css,html,vue,周末双休,五险一金,绩效奖金,年终奖金,专业培训",湖北省武汉汉阳区,5-7年,本科,武汉佳腾教育咨询有限公司,民营,少于50人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,12000,18000
8823,8823,产品经理,"培训,数据分析,需求调研,产品设计,设计方案,需求设计,产品经理,vue,周末双休,两周春节假,五险一金",湖北省武汉,3-4年,本科,湖北永业行评估咨询有限公司,民营,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/2/1238/1237065/223734040859601396881_300.png?1677117005785,12000,15000
8824,8824,.NET开发工程师,".net,.netcore,mysql,计算机,数据结构算法,五险一金,绩效奖金,定期体检,周末双休,补充医疗保险,年终奖金",湖北省武汉东湖新技术产业开发区,3-4年,大专,武汉雷特科技有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,7000,12000
8825,8825,.Net 软件工程师,".net,c#,WPF集成,医疗信息化,web,五险一金,绩效奖金,弹性工作,周末双休",湖北省武汉,3-4年,本科,武汉维思安智汇医疗科技发展有限公司,民营,,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,10000,15000
8826,8826,+长白班技术员,"linux,测试,vue,开发,调试,前端,前端开发,gcp,react,五险一金,免费班车,年终奖金,五险一金,免费班车,年终奖金",湖北省武汉江夏区藏龙岛,0年,,武汉双辰人力资源服务有限公司,民营,,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,6000,7000
8827,8827,+高德长白班技术员,"linux,测试,vue,开发,调试,前端,前端开发,gcp,react,五险一金,免费班车,年终奖金,五险一金,免费班车,年终奖金",湖北省武汉江夏区藏龙岛,1年,,武汉双辰人力资源服务有限公司,民营,,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,6000,7000
8828,8828,.net工程师,".netcore,vue,elementui,Redis,医疗行业,五险一金,定期体检,年终奖金,员工旅游,专业培训,绩效奖金",湖北省武汉武汉经济开发区,3-4年,本科,武汉亚心总医院有限公司,民营,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/5/4589/4588550/4588550_300.png?637022508181243311,13000,21667
8829,8829,软件项目经理,"php,erp,vue,进出口业务,五险一金,周末双休,绩效奖金,节日福利,年终奖金,定期体检",湖北省荆门,5-7年,大专,荆门市鸿昌有限公司,民营,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2581/2580601/2580601_120.gif?635971715668035655,8000,12000
